"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GF1","MW1"
"02981099999","1903-01-04T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","140,1,N,0139,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","09891,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-04T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0108,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09904,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-05T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09912,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-05T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09927,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-05T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","200,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","09954,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-06T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09979,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-06T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","09982,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-06T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","180,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09958,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-07T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","180,1,N,0118,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","09875,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","64,1"
"02981099999","1903-01-07T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0087,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","09872,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-07T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0087,1","99999,9,9,N","000000,1,N,9","+0028,1","+9999,9","09872,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-08T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0028,1","+9999,9","09826,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","60,1"
"02981099999","1903-01-08T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0129,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","09802,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","60,1"
"02981099999","1903-01-08T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","09840,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-09T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","320,1,N,0087,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09935,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-09T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0129,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09950,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","60,1"
"02981099999","1903-01-09T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","290,1,N,0087,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09982,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-10T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09975,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-10T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","160,1,N,0108,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","09851,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-10T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","09830,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-11T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","360,1,N,0072,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09828,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-11T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","020,1,N,0159,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09866,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-11T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","360,1,N,0221,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09916,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-12T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","020,1,N,0149,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","10072,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-12T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","020,1,N,0118,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","10147,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-12T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","340,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","10202,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-13T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0072,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","10220,1","01,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-13T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0087,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","10224,1","01,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-13T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","290,1,N,0108,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","10218,1","05,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-14T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","320,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10231,1","01,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-14T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","320,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","10302,1","01,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-14T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","10344,1","05,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-15T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10380,1","05,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-15T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0072,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10370,1","05,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-15T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","290,1,N,0072,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","10366,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-16T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","050,1,N,0072,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","10383,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-16T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","10403,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-16T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","10426,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-17T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10446,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-17T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0072,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10459,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-17T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","10455,1","01,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-18T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10416,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-18T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0087,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10396,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-18T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0087,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","10366,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-19T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","10347,1","01,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-19T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10316,1","01,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-19T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0170,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","10290,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-20T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","10240,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-20T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","320,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","10254,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-20T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","360,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10282,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-21T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10308,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-21T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","10295,1","05,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-21T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0072,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","10280,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-22T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0072,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","10244,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-22T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","10222,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-22T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","180,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","10204,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-23T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","200,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10146,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-23T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","200,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10127,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-23T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","180,1,N,0139,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","10122,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-24T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","140,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","10110,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-24T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","140,1,N,0087,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","10114,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-24T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","10126,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-25T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","180,1,N,0129,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10094,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02981099999","1903-01-25T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10110,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-25T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","180,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10108,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-26T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","180,1,N,0139,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10028,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-26T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","10027,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-26T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","10040,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-27T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0087,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","10007,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-27T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0149,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","09975,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-27T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0149,1","99999,9,9,N","000000,1,N,9","+0028,1","+9999,9","09930,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-28T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0149,1","99999,9,9,N","000000,1,N,9","+0028,1","+9999,9","09904,1","05,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-28T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0149,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","09896,1","01,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-28T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0159,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","09875,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-29T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0118,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09840,1","05,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-29T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","290,1,N,0118,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09863,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-29T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0149,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","09900,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-30T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0149,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","09807,1","07,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-30T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0159,1","99999,9,9,N","000000,1,N,9","+0039,1","+9999,9","09796,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-30T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","290,1,N,0170,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","09850,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-31T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","290,1,N,0149,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","09939,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-31T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09988,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-01-31T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","200,1,N,0087,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","09970,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-02-01T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0118,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","09932,1","05,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-02-01T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0129,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09944,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-02-01T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0108,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","09942,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-02-02T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09930,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-02-02T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09939,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-02-02T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0087,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09943,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-02-03T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09975,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-02-03T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","290,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10024,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02981099999","1903-02-03T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","320,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10062,1","01,99,1,99,9,99,9,99999,9,99,9,99,9",
