"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AJ1","GF1","MW1"
"02875099999","1911-01-16T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","09960,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-17T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","10026,1",,"01,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-17T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","200,1,N,0072,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09911,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-17T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","050,1,N,0087,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09799,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-18T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","290,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","09880,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-18T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09939,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-18T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","050,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","10031,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-19T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0111,1","+9999,9","10072,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-19T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","10052,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-19T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09990,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-20T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","270,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","09994,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-20T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","10023,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-20T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","050,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","10103,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-21T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","10046,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-21T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","250,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09942,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1"
"02875099999","1911-01-21T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","250,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","09847,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-22T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0072,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09860,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-22T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","020,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","09928,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-22T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","050,1,N,0072,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","10027,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-23T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0106,1","+9999,9","10146,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-23T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","10112,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-23T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10084,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-24T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","270,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","10074,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-24T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","270,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","10056,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-24T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","050,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","10024,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-25T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09898,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","90,1"
"02875099999","1911-01-25T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09816,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02875099999","1911-01-25T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","09818,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-26T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","160,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","09822,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-26T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","09799,1",,,
"02875099999","1911-01-26T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","09823,1",,"03,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-27T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0089,1","+9999,9","09918,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-27T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","290,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","09952,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-27T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","050,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","10018,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-28T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0111,1","+9999,9","10050,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-28T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0111,1","+9999,9","10075,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-28T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","050,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0144,1","+9999,9","10148,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-29T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0128,1","+9999,9","10254,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-29T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0122,1","+9999,9","10320,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-29T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0172,1","+9999,9","10359,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-30T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0250,1","+9999,9","10383,1",,"03,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-30T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0156,1","+9999,9","10370,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-30T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","10327,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-31T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","10171,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","70,1"
"02875099999","1911-01-31T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","10108,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-01-31T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","050,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","10135,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-02-01T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","10202,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-02-01T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","050,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","10226,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-02-01T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0156,1","+9999,9","10215,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-02-02T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","090,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0139,1","+9999,9","10111,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-02-02T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","090,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0106,1","+9999,9","10083,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02875099999","1911-02-02T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","160,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0133,1","+9999,9","10175,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-02-03T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","10138,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-02-03T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","10004,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02875099999","1911-02-03T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","290,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09919,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02875099999","1911-02-04T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09930,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-02-04T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","290,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","09970,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-02-04T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","050,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","99999,9",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02875099999","1911-02-05T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0133,1","+9999,9","10152,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
