"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GF1","MW1"
"02869099999","1910-01-06T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0250,1","+9999,9","09942,1","03,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-06T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0217,1","+9999,9","09932,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-06T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0144,1","+9999,9","09868,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","70,1"
"02869099999","1910-01-07T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0139,1","+9999,9","09818,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-07T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09802,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-07T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","09775,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-08T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09758,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-08T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09746,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-08T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0118,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09727,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","70,1"
"02869099999","1910-01-09T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09760,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-09T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09763,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-09T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09706,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-10T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","160,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09562,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-10T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10472,2","08,99,1,99,9,99,9,99999,9,99,9,99,9","74,1"
"02869099999","1910-01-10T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0139,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10462,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-11T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0118,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","10478,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-11T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","10487,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-11T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","10486,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-12T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","10480,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-12T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","10483,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-12T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","10491,1",,
"02869099999","1910-01-13T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","09503,2",,
"02869099999","1910-01-13T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","09542,1",,
"02869099999","1910-01-13T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09620,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-14T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0150,1","+9999,9","09707,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-14T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0139,1","+9999,9","09738,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02869099999","1910-01-14T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0139,1","+9999,9","09730,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02869099999","1910-01-15T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0144,1","+9999,9","09716,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-15T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0111,1","+9999,9","09716,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02869099999","1910-01-15T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0111,1","+9999,9","09719,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02869099999","1910-01-16T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0122,1","+9999,9","09715,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-16T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0111,1","+9999,9","09719,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-16T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0144,1","+9999,9","09722,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-17T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0172,1","+9999,9","09676,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-17T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0156,1","+9999,9","09619,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-17T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0117,1","+9999,9","09504,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-18T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","10407,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-18T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0128,1","+9999,9","10443,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-18T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0167,1","+9999,9","10464,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-19T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0111,1","+9999,9","09500,2","03,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-19T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0122,1","+9999,9","09572,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-19T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0150,1","+9999,9","09600,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-20T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0211,1","+9999,9","09652,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-20T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0278,1","+9999,9","09676,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-20T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0200,1","+9999,9","09688,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-21T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0306,1","+9999,9","09704,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-21T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0294,1","+9999,9","09711,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-21T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0289,1","+9999,9","09712,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-22T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0272,1","+9999,9","09726,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-22T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0228,1","+9999,9","09762,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-22T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0200,1","+9999,9","09800,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-23T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0178,1","+9999,9","09826,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02869099999","1910-01-23T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0200,1","+9999,9","09868,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-23T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0172,1","+9999,9","09896,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-24T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0211,1","+9999,9","09902,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-24T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0261,1","+9999,9","09882,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-24T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0322,1","+9999,9","09847,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-25T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0317,1","+9999,9","09810,1","03,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-25T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0167,1","+9999,9","09748,1","03,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-25T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0161,1","+9999,9","09690,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02869099999","1910-01-26T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0200,1","+9999,9","09700,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-26T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0217,1","+9999,9","09711,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-26T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0183,1","+9999,9","09727,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-27T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0178,1","+9999,9","09727,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-27T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0150,1","+9999,9","09759,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-27T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0139,1","+9999,9","09768,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-28T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","09715,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-28T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09702,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-28T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","09734,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-29T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","09808,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-29T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09804,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-29T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09823,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-30T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","09806,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-30T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","160,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09739,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-01-30T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09698,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","70,1"
"02869099999","1910-01-31T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09635,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02869099999","1910-01-31T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","09623,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02869099999","1910-01-31T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09628,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-02-01T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","09691,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-02-01T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","09747,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-02-01T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","09736,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-02-02T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","09750,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-02-02T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09770,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02869099999","1910-02-02T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09800,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-02-03T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09814,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-02-03T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09818,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-02-03T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09843,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-02-04T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09846,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-02-04T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09850,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1910-02-04T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","09844,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
