"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AJ1","GF1","MW1"
"02944099999","1910-01-10T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","230,1,N,0139,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09838,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1"
"02944099999","1910-01-10T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","250,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0039,1","+9999,9","09839,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-10T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","250,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","09811,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-11T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","270,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09827,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-11T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","250,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","09831,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-11T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","09827,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-12T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","09724,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02944099999","1910-01-12T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09714,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02944099999","1910-01-12T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","200,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09755,1",,"01,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-13T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09794,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-13T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09820,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02944099999","1910-01-13T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09887,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-14T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09972,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-14T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09980,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-14T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09924,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-15T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09834,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02944099999","1910-01-15T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09824,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02944099999","1910-01-15T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09866,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-16T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","340,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09907,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-16T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09942,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","70,1"
"02944099999","1910-01-16T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09927,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","70,1"
"02944099999","1910-01-17T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","110,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09839,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-17T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","200,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09754,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-17T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","09724,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02944099999","1910-01-18T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09720,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02944099999","1910-01-18T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","290,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09724,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-18T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","09734,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02944099999","1910-01-19T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09714,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-19T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09740,1",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-19T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","09763,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02944099999","1910-01-20T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","09800,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-20T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","070,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","09834,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-20T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","09868,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-21T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","070,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0111,1","+9999,9","09887,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-21T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","360,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0117,1","+9999,9","09908,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","70,1"
"02944099999","1910-01-21T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","070,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0144,1","+9999,9","09939,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-22T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","050,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0211,1","+9999,9","09979,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-22T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0189,1","+9999,9","10014,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-22T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0228,1","+9999,9","10042,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-23T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0267,1","+9999,9","10068,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-23T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0233,1","+9999,9","10078,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-23T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0239,1","+9999,9","10088,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-24T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","050,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0211,1","+9999,9","10062,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-24T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","050,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0183,1","+9999,9","10026,1",,"01,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-24T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","020,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0217,1","+9999,9","09984,1",,"05,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-25T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","050,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0183,1","+9999,9","09922,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02944099999","1910-01-25T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0178,1","+9999,9","09880,1",,"05,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-25T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0172,1","+9999,9","09884,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-26T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","050,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0150,1","+9999,9","09882,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-26T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0089,1","+9999,9","09852,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02944099999","1910-01-26T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","090,1,N,0139,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","09847,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-27T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","110,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09844,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-27T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","110,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09862,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-27T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","110,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09882,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-28T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","09907,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-28T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09926,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-28T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09962,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-29T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","200,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","10015,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-29T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","160,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","10010,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-29T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","140,1,N,0201,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09982,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-30T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09958,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-30T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","160,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09919,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-30T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09871,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-31T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","09864,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-01-31T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09890,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02944099999","1910-01-31T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09938,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-02-01T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09998,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-02-01T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0089,1","+9999,9","10046,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-02-01T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","10039,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-02-02T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10042,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1910-02-02T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","10062,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
