"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GF1","MW1"
"02917099999","1910-01-04T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09878,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02917099999","1910-01-05T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","070,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","09906,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-05T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","110,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","10007,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-05T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0156,1","+9999,9","10099,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-06T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0239,1","+9999,9","10156,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-06T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0233,1","+9999,9","10170,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-06T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0167,1","+9999,9","10144,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02917099999","1910-01-07T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","10062,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-07T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","10047,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-07T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10036,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-08T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","10034,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-08T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","10026,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-08T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","10002,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-09T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","10040,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-09T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10031,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02917099999","1910-01-09T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10019,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-10T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09828,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02917099999","1910-01-10T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0028,1","+9999,9","09764,1","07,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-10T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0028,1","+9999,9","09735,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-11T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09754,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-11T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09768,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-11T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","230,1,N,0118,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","09755,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-12T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09739,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-12T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09678,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02917099999","1910-01-12T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09703,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-13T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09750,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-13T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","09767,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-13T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09815,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-14T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09912,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-14T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","09943,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-14T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","09934,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-15T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","09884,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-15T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09863,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02917099999","1910-01-15T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09864,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02917099999","1910-01-16T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09890,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-16T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","09911,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-16T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","09908,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-17T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","110,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09864,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-17T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09764,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02917099999","1910-01-17T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09758,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-18T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09690,1","05,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-18T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","09707,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-18T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","09731,1","05,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-19T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0117,1","+9999,9","09724,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-19T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0122,1","+9999,9","09750,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-19T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0111,1","+9999,9","09778,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02917099999","1910-01-20T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0111,1","+9999,9","09812,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02917099999","1910-01-20T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","09836,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-20T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","09855,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-21T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0111,1","+9999,9","09866,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-21T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0117,1","+9999,9","09878,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-21T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","320,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0178,1","+9999,9","09896,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-22T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0211,1","+9999,9","09958,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-22T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0194,1","+9999,9","09987,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-22T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0217,1","+9999,9","10020,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-23T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0206,1","+9999,9","10039,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-23T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0206,1","+9999,9","10075,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-23T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0211,1","+9999,9","10083,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-24T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","050,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0233,1","+9999,9","10084,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-24T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0217,1","+9999,9","10054,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-24T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0222,1","+9999,9","09999,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-25T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0156,1","+9999,9","09922,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-25T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0156,1","+9999,9","09875,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02917099999","1910-01-25T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0172,1","+9999,9","09866,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-26T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0194,1","+9999,9","09892,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-26T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0150,1","+9999,9","09902,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-26T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","140,1,N,0118,1","99999,9,9,N","000000,1,N,9","-0106,1","+9999,9","09912,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02917099999","1910-01-27T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","09890,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02917099999","1910-01-27T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09904,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-27T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","09940,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-28T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09919,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02917099999","1910-01-28T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09906,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-28T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09958,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-29T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09982,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-29T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","10026,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02917099999","1910-01-29T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","10051,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-30T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09982,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-30T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09940,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02917099999","1910-01-30T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09894,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-31T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","230,1,N,0201,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09855,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-01-31T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","230,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09855,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02917099999","1910-01-31T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","09902,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-02-01T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09931,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-02-01T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","10014,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-02-01T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0106,1","+9999,9","09999,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-02-02T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","250,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","09978,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02917099999","1910-02-02T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","270,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","10027,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-02-02T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","10063,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-02-03T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","10075,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-02-03T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","10079,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-02-03T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","10070,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-02-04T06:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","10074,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-02-04T13:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","10070,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02917099999","1910-02-04T20:00:00","4","63.00715","27.797756","98.45","KUOPIO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","10068,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
