"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GF1","MW1","EQD"
"02875099999","1906-01-04T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","10140,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-04T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","10159,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-05T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10112,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-05T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10080,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-05T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","10060,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-06T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10039,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-06T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10032,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-06T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10020,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-07T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","200,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","10004,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-07T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","160,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","10006,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-07T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","10006,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-08T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-08T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","160,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09999,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-08T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10042,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-09T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10074,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-09T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10086,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-09T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","10064,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-10T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","10064,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-10T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","10047,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-10T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","090,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","10059,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-11T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","10067,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-11T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","10074,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-11T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","10095,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-12T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","10088,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-12T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","10076,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-12T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","10088,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-13T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","10062,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-13T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","10043,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-13T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","110,1,N,0072,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","10032,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-14T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","09999,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-14T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","10006,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-14T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","050,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0089,1","+9999,9","10038,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-15T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0089,1","+9999,9","10079,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-15T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","10106,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-15T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","10102,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-16T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10047,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-16T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","10039,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-16T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","10010,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",
"02875099999","1906-01-17T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0039,1","+9999,9","09983,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-17T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","160,1,N,0072,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09951,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-17T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","160,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","09916,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",
"02875099999","1906-01-18T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09836,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-18T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","09799,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-18T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09840,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-19T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09936,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-19T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09959,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-19T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","09967,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-20T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0194,1","+9999,9","10007,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-20T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0189,1","+9999,9","10012,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-20T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","10020,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-21T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","10051,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-21T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","10064,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-21T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0089,1","+9999,9","10104,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-22T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0139,1","+9999,9","10143,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-22T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0128,1","+9999,9","10207,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-22T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0189,1","+9999,9","10254,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-23T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0200,1","+9999,9","10282,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-23T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0150,1","+9999,9","10266,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-23T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0144,1","+9999,9","10223,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-24T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","10156,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-24T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0089,1","+9999,9","10111,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-24T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","10062,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-25T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09967,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-25T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","200,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","09955,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-25T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","230,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09950,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-26T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09907,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-26T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0072,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09899,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-26T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0072,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09820,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-27T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","160,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09674,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-27T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","270,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09591,1","05,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-27T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","250,1,N,0087,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09646,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-28T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","270,1,N,0072,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09730,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-01-28T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","270,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09728,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-28T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","09728,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-29T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","290,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","09812,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-29T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","09854,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-29T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0106,1","+9999,9","09911,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-30T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0167,1","+9999,9","09960,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-30T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0122,1","+9999,9","09984,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-30T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0161,1","+9999,9","10027,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-31T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0183,1","+9999,9","10051,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-31T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0128,1","+9999,9","10054,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-01-31T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0228,1","+9999,9","10055,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-02-01T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0217,1","+9999,9","10028,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-02-01T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0128,1","+9999,9","09955,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-02-01T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0111,1","+9999,9","09920,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-02-02T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","09875,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-02-02T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09862,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-02-02T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","09856,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-02-03T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","090,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","09906,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-02-03T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","090,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0106,1","+9999,9","09940,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-02-03T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0111,1","+9999,9","09995,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-02-04T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","10048,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-02-04T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","10074,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02875099999","1906-02-04T20:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","090,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","10128,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-02-05T06:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","10168,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02875099999","1906-02-05T13:00:00","4","64.930061","25.354564","14.32","OULU, FI","FM-12","99999","V020","180,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0089,1","+9999,9","10168,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
