"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GF1","MW1","EQD"
"02981099999","1901-01-09T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10268,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-09T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0087,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10244,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-10T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10236,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-10T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10226,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-10T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0087,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10204,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-11T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","320,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","10198,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-11T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","290,1,N,0087,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","10198,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-11T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","10200,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-12T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","320,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","10198,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-12T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","320,1,N,0139,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10223,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-12T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","340,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10262,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-13T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","320,1,N,0087,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10286,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-13T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","320,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10287,1","01,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-13T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","320,1,N,0072,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","10298,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-14T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","320,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10304,1","03,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-14T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","290,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","10324,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-14T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","10322,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-15T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","10287,1","03,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-15T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","290,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","10274,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-15T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10242,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-16T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","290,1,N,0072,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","10203,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-16T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","320,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","10182,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-16T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","320,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10172,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-17T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","290,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10163,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-17T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10182,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-17T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10176,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-18T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","10156,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-18T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","10163,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-18T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","10167,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-19T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10128,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-19T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10091,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-19T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0087,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10078,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","74,1",
"02981099999","1901-01-20T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10055,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","70,1",
"02981099999","1901-01-20T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","200,1,N,0072,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","10006,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-20T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","140,1,N,0108,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09886,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-21T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09802,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-21T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","360,1,N,0139,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09846,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-21T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","360,1,N,0108,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","09967,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-22T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","200,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09943,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-22T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0108,1","99999,9,9,N","000000,1,N,9","+0039,1","+9999,9","09834,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-22T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0139,1","99999,9,9,N","000000,1,N,9","+0044,1","+9999,9","09840,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-23T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","290,1,N,0180,1","99999,9,9,N","000000,1,N,9","+0028,1","+9999,9","09868,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-23T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","290,1,N,0180,1","99999,9,9,N","000000,1,N,9","+0039,1","+9999,9","09974,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-23T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","290,1,N,0129,1","99999,9,9,N","000000,1,N,9","+0028,1","+9999,9","10067,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-24T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0108,1","99999,9,9,N","000000,1,N,9","+0028,1","+9999,9","10143,1","03,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-24T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","10135,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-24T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","10107,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-25T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10015,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-25T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09927,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-25T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0190,1","99999,9,9,N","000000,1,N,9","+0028,1","+9999,9","09882,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-26T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0231,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","09858,1","03,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-26T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0108,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","09852,1","05,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-26T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0149,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","09846,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-27T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09794,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-27T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09756,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02981099999","1901-01-27T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09708,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-28T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","050,1,N,0108,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09651,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02981099999","1901-01-28T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","020,1,N,0159,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09668,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02981099999","1901-01-28T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","340,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09698,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-29T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","320,1,N,0149,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09712,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-29T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","290,1,N,0087,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","09779,1","05,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-29T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0072,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09814,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-30T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09835,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-30T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09819,1","05,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02981099999","1901-01-30T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09820,1","05,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-31T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","340,1,N,0087,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09810,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-31T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0087,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09898,1","05,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-01-31T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","250,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09952,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-02-01T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0087,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09979,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-02-01T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0139,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09960,1","05,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-02-01T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","230,1,N,0129,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","09951,1","05,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-02-02T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0129,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09996,1","03,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-02-02T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0087,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","10036,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-02-02T20:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0072,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","10056,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-02-03T06:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","290,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","10010,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02981099999","1901-02-03T13:00:00","4","59.7833333","21.3666666","6.8","PARAINEN UTO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09978,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
