"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GF1","MW1","EQD"
"02869099999","1909-01-08T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0217,1","+9999,9","09722,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-08T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0217,1","+9999,9","09748,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-08T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0222,1","+9999,9","09759,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-09T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0228,1","+9999,9","09747,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-09T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0133,1","+9999,9","09728,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1909-01-09T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0122,1","+9999,9","09695,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1909-01-10T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0118,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09620,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-10T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0159,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09599,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-10T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0118,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","09572,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1909-01-11T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","160,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09560,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-11T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09512,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-11T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","10494,2","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-12T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","10436,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-12T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","10442,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-12T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,"Q01 095003APOSLP"
"02869099999","1909-01-13T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","10484,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1909-01-13T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","10486,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1909-01-13T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09503,2","08,99,1,99,9,99,9,99999,9,99,9,99,9","74,1",
"02869099999","1909-01-14T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0106,1","+9999,9","09580,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-14T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","09638,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-14T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09674,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-15T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0089,1","+9999,9","09730,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-15T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","09764,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-15T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","09771,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-16T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","160,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","09735,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1909-01-16T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","160,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","09692,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1909-01-16T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","160,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","09668,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1909-01-17T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09734,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-17T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09784,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-17T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09807,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-18T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09776,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-18T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09700,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","74,1",
"02869099999","1909-01-18T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","09659,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-19T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","09659,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",
"02869099999","1909-01-19T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09684,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",
"02869099999","1909-01-19T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","09747,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-20T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","09767,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-20T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","09784,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-20T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09792,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-21T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","09868,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-21T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09870,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-21T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","09820,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-22T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09770,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-22T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09738,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-22T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0118,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","09707,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-23T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09736,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-23T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09775,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-23T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","09824,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-24T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0172,1","+9999,9","09855,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-24T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","160,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","09832,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","74,1",
"02869099999","1909-01-24T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09799,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-25T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09904,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-25T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","09922,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-25T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","09960,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-26T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0161,1","+9999,9","09974,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-26T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0111,1","+9999,9","09950,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-26T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","09935,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-27T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09914,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-27T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","09932,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-27T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","09939,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-28T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09892,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-28T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09875,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1909-01-28T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","09856,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-29T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","09783,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1909-01-29T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09740,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1909-01-29T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09660,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1909-01-30T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09610,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1909-01-30T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09606,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1",
"02869099999","1909-01-30T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","09611,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-31T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","09648,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-31T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09638,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-01-31T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","09658,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-02-01T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0122,1","+9999,9","09666,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-02-01T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0167,1","+9999,9","09680,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-02-01T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0183,1","+9999,9","09686,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-02-02T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0239,1","+9999,9","09730,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-02-02T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0217,1","+9999,9","09738,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-02-02T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0194,1","+9999,9","09712,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-02-03T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0189,1","+9999,9","09650,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-02-03T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0189,1","+9999,9","09626,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-02-03T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0189,1","+9999,9","09616,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1909-02-04T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0217,1","+9999,9","09604,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
