"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AJ1","GF1","MW1"
"02869099999","1912-01-04T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0228,1","+9999,9","09708,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-05T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0250,1","+9999,9","09720,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-05T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0272,1","+9999,9","09720,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-05T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0256,1","+9999,9","09708,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-06T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0333,1","+9999,9","09691,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-06T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0278,1","+9999,9","09646,1",,"03,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-06T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","050,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0172,1","+9999,9","09646,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-07T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","160,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0217,1","+9999,9","09639,1",,"03,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-07T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","160,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0217,1","+9999,9","09646,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-07T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","110,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0250,1","+9999,9","09666,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-08T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0378,1","+9999,9","09720,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-08T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0367,1","+9999,9","09743,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-08T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0411,1","+9999,9","09767,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-09T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0300,1","+9999,9","09754,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-09T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0333,1","+9999,9","09719,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-09T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0250,1","+9999,9","09692,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-10T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0256,1","+9999,9","09710,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-10T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0217,1","+9999,9","09738,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-10T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0228,1","+9999,9","09782,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-11T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0206,1","+9999,9","09856,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-11T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0167,1","+9999,9","09896,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-11T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","09915,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-12T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","09927,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-12T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09950,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-12T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09952,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-13T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","10004,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-13T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","10066,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-13T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","10094,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-14T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","10148,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-14T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","10166,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-14T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0133,1","+9999,9","10164,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-15T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0183,1","+9999,9","10136,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-15T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0150,1","+9999,9","10107,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-15T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0161,1","+9999,9","10098,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-16T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0128,1","+9999,9","10106,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-16T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0167,1","+9999,9","10115,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-16T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","10128,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-17T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","10118,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-17T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0089,1","+9999,9","10128,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-17T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","10150,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-18T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","10158,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-18T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","10160,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-18T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","10124,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-19T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0089,1","+9999,9","10076,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-19T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","10032,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-19T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","09971,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-20T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","09860,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-20T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","09835,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-20T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","09820,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-21T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0089,1","+9999,9","09811,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02869099999","1912-01-21T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0117,1","+9999,9","09818,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-21T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","09806,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02869099999","1912-01-22T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09803,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-22T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","09767,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-22T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","09712,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-23T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0061,1","+9999,9","09607,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-23T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09599,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-23T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","09599,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-24T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0183,1","+9999,9","09710,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-24T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0244,1","+9999,9","09715,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-24T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0211,1","+9999,9","09684,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-25T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0222,1","+9999,9","09651,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-25T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0244,1","+9999,9","09691,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-25T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0278,1","+9999,9","09687,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-26T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0256,1","+9999,9","09743,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-26T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0250,1","+9999,9","09810,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-26T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0289,1","+9999,9","09823,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-27T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0244,1","+9999,9","09759,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-27T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0183,1","+9999,9","09670,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-27T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","09559,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-28T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0183,1","+9999,9","09648,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-28T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0250,1","+9999,9","09672,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-28T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0228,1","+9999,9","09672,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-29T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0283,1","+9999,9","09723,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-29T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0244,1","+9999,9","09754,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-29T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0267,1","+9999,9","09755,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-30T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0272,1","+9999,9","09760,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-30T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0283,1","+9999,9","09744,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-30T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0294,1","+9999,9","09747,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-31T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0367,1","+9999,9","09746,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-31T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0339,1","+9999,9","09736,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-01-31T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0356,1","+9999,9","09723,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-02-01T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0378,1","+9999,9","09696,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-02-01T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0283,1","+9999,9","09690,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-02-01T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0244,1","+9999,9","09660,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-02-02T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0278,1","+9999,9","09644,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-02-02T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0256,1","+9999,9","09632,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-02-02T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0278,1","+9999,9","09615,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-02-03T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0261,1","+9999,9","09579,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-02-03T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0250,1","+9999,9","09571,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-02-03T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0278,1","+9999,9","09576,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02869099999","1912-02-04T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0294,1","+9999,9","09584,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",
