"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GF1","MW1"
"02944099999","1907-01-01T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","050,1,N,0072,1","99999,9,9,N","000000,1,N,9","-0133,1","+9999,9","09956,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1907-01-01T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","090,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0144,1","+9999,9","09970,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1907-01-01T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","090,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0150,1","+9999,9","09995,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1907-01-02T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","090,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0183,1","+9999,9","10008,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1907-01-02T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","090,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0178,1","+9999,9","10026,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1907-01-02T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","050,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0189,1","+9999,9","10007,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1907-01-03T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","140,1,N,0118,1","99999,9,9,N","000000,1,N,9","-0133,1","+9999,9","09934,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1907-01-03T13:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","140,1,N,0170,1","99999,9,9,N","000000,1,N,9","-0133,1","+9999,9","09888,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","72,1"
"02944099999","1907-01-03T20:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","140,1,N,0129,1","99999,9,9,N","000000,1,N,9","-0133,1","+9999,9","09891,1","03,99,1,99,9,99,9,99999,9,99,9,99,9",
"02944099999","1907-01-04T06:00:00","4","61.414147","23.604392","118.87","TAMPERE PIRKKALA, FI","FM-12","99999","V020","090,1,N,0108,1","99999,9,9,N","000000,1,N,9","-0128,1","+9999,9","09919,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
